id,Title,State,Created At,Updated At,Assignee,isPR,Author,milestone
16264,Indirect Bayes ResNorm - set initial values for range bars,closed,2016-05-17,2016-05-17,tom-perkins,Y,ElliotAOram,Release 3.7
16263,RenameWorkspaces should only overwrite if forced,closed,2016-05-17,2016-08-01,DavidFair,N,NickDraper,Release 3.8
16262,"MuonAnalysis: make ""fit table name"" read-only",closed,2016-05-17,2016-10-14,tom-perkins,N,tom-perkins,
16261,"Indirect Data Analysis I(Q,t) Fit - Checking the Plot guess option does nothing",closed,2016-05-17,2016-05-19,ElliotAOram,N,ElliotAOram,Release 3.7
16260,Algorithm DgsReduction resets default facility to SNS ,open,2016-05-17,2016-06-22,abuts,N,lottiegreenwood,
16259,"Indirect Data Analysis I(Q,t) - 0 EMin/Max validation",closed,2016-05-17,2016-05-18,ElliotAOram,N,ElliotAOram,Release 3.7
16258,Indirect Data Analysis Elwin - Update ERange automatically,closed,2016-05-17,2016-07-08,ElliotAOram,N,ElliotAOram,Release 3.8
16257,StructuredDetector IDFs now parsed correctly for multiple vertex definitions,closed,2016-05-17,2016-05-17,AntonPiccardoSelg,Y,LamarMoore,Release 3.7
16256,InstrumentDefinitionParser parses StructuredDetector Vertices incorrectly,closed,2016-05-17,2016-05-17,LamarMoore,N,LamarMoore,Release 3.7
16255,Indirect Corrections ApplyPaalmanPings - Container plotting and Shift,closed,2016-05-17,2016-05-27,ElliotAOram,N,ElliotAOram,Release 3.7
16254,Fix system test `EnginXCalibrateFullThenCalibrateTest` on windows,closed,2016-05-17,2016-05-17,raquelalvarezbanos,Y,FedeMPouzols,Release 3.7
16253,"Waterfall Graphs: ""Fill Area"" not filling area properly after reversing order",open,2016-05-17,2017-01-17,DimitarTasev,N,raquelalvarezbanos,Temporary Holding
16252,Improvements and fixes in Engg GUI,closed,2016-05-17,2016-06-01,FedeMPouzols,N,FedeMPouzols,Release 3.7
16251,Indirect Correction Container Subtraction - Container plotting and shift,closed,2016-05-17,2016-05-27,ElliotAOram,N,ElliotAOram,Release 3.7
16250,Unsaved changes warning appears twice when loading new table into Reflectometry (Polref),closed,2016-05-17,2016-06-20,MattKing06,N,MattKing06,Release 3.8
16249,Unsaved changes are not checked for when Reflectometry (Polref) is closed,open,2016-05-17,2016-10-14,PranavBahuguna,N,MattKing06,Temporary Holding
16248,Indirect Bayes Stretch - ERange not updating and save directory warning,closed,2016-05-17,2016-05-18,ElliotAOram,N,ElliotAOram,Release 3.7
16247,Indirect Bayes Quasi - ResNorm file is not automatically loaded into the ADS,closed,2016-05-17,2016-05-18,ElliotAOram,N,ElliotAOram,Release 3.7
16246,Matrix in image mode produces black region,open,2016-05-17,2016-10-14,lottiegreenwood,N,AntonPiccardoSelg,Temporary Holding
16245,Indirect Bayes ResNorm - ERange not updating,closed,2016-05-17,2016-05-17,ElliotAOram,N,ElliotAOram,Release 3.7
16244,Make it possible to load the information contained in the 'Options' column,open,2016-05-17,2016-10-14,PranavBahuguna,N,raquelalvarezbanos,Temporary Holding
16243,Error passing rebin parameters in StartLiveData,closed,2016-05-17,2016-05-20,mantid-roman,N,NickDraper,Release 3.7
16242,Vesuvio - Fix Quadratic background fitting test for OSX,closed,2016-05-17,2016-05-17,martyngigg,Y,ElliotAOram,Release 3.7
16241,Vesuvio - VesuvioFittingTest Failing on OSX,closed,2016-05-17,2016-05-17,ElliotAOram,N,ElliotAOram,Release 3.7
16240,PDToGUDRUN,closed,2016-05-16,2016-05-24,AndreiSavici,Y,peterfpeterson,Release 3.7
16239,Add progress bars to calling algorithms in python,closed,2016-05-16,2016-05-19,martyngigg,Y,peterfpeterson,Release 3.7
16238,Fix Coverity issue #1355248,closed,2016-05-16,2016-05-17,FedeMPouzols,Y,quantumsteve,Release 3.7
16237,Added Python export for UnitCell::getBinv(),closed,2016-05-16,2016-05-17,LamarMoore,Y,MichaelWedel,Release 3.7
16236,Add Python export for UnitCell::getBinv,closed,2016-05-16,2016-05-17,MichaelWedel,N,MichaelWedel,Release 3.7
16235,Fix Qt3Support warnings in ApplicationWindow (group 11),closed,2016-05-16,2016-05-20,peterfpeterson,Y,quantumsteve,Release 3.8
16234,Fix crash loading data on Ubuntu,closed,2016-05-16,2016-05-17,AntonPiccardoSelg,Y,tom-perkins,Release 3.7
16233,Implement a SetBeam algorithm,closed,2016-05-16,2016-05-18,AntonPiccardoSelg,Y,martyngigg,Release 3.7
16232,Fix issues found during unscripted testing (Reflectometry),closed,2016-05-16,2016-05-17,MattKing06,Y,raquelalvarezbanos,Release 3.7
16231,Add an extra check in validateInputs,closed,2016-05-16,2016-05-17,LamarMoore,Y,peterfpeterson,Release 3.7
16230,Load correct grouping when field direction changes,closed,2016-05-16,2016-05-18,martyngigg,Y,tom-perkins,Release 3.7
16229,EnggGUI:: Vanadium curves now plotting for both banks after calibration,closed,2016-05-16,2016-05-17,FedeMPouzols,Y,shahrozahmed1,Release 3.7
16228,Implement SetBeam algorithm,closed,2016-05-16,2016-05-18,martyngigg,N,martyngigg,Release 3.7
16227,Fix issues found during unscripted testing (Reflectometry),closed,2016-05-16,2016-05-17,raquelalvarezbanos,N,raquelalvarezbanos,Release 3.7
16226,Algorithm can only be run as child algorithm when using PropertyManagerProperty,open,2016-05-16,2016-10-14,AntonPiccardoSelg,N,AntonPiccardoSelg,Temporary Holding
16225,Demo for data reduction UI,open,2016-05-16,2016-10-14,raquelalvarezbanos,N,raquelalvarezbanos,Temporary Holding
16224,Grouping can be incorrect in MuonAnalysis,closed,2016-05-16,2016-05-18,tom-perkins,N,tom-perkins,Release 3.7
16223,Fix documentation in LoadEventNexus for loading monitors,closed,2016-05-16,2016-05-16,LamarMoore,Y,VickieLynch,Release 3.7
16222,Two property descriptions are missing in LoadEventNexus,closed,2016-05-16,2016-05-16,VickieLynch,N,VickieLynch,Release 3.7
16221,Store EMode on workspace during ConvertUnits operation,closed,2016-05-16,2016-05-17,FedeMPouzols,Y,martyngigg,Release 3.7
16220,"Engg GUI, single peak fitting: move the logic that builds the list of peaks to presenter, add regression tests",closed,2016-05-16,2016-06-16,shahrozahmed1,N,FedeMPouzols,Release 3.8
16219,Vesuvio - Additional Constraints on Scaling,open,2016-05-16,2016-10-14,louisemccann,N,ElliotAOram,Temporary Holding
16218,OFFSPEC IDF does not have slits defined,open,2016-05-16,2016-10-14,raquelalvarezbanos,N,raquelalvarezbanos,Temporary Holding
16217,Fix bug showing up in debug mode tests for cansas ,closed,2016-05-16,2016-05-16,FedeMPouzols,Y,AntonPiccardoSelg,Release 3.7
16216,Vesuvio - VesuvioTOFFit failure to converge message,closed,2016-05-16,2016-08-10,ElliotAOram,N,ElliotAOram,Release 3.8
16215,Vesuvio - Improve algorithm descriptions in documentation ,open,2016-05-16,2016-10-14,louisemccann,N,ElliotAOram,Temporary Holding
16214,Fix debug unit test for CanSAS,closed,2016-05-16,2016-05-16,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.7
16213,Vesuvio - LoadVesuvio Mixed period loading,open,2016-05-16,2016-10-14,louisemccann,N,ElliotAOram,Temporary Holding
16212,Add test for Keren function with real data,closed,2016-05-16,2016-06-24,tom-perkins,N,tom-perkins,Release 3.8
16211,Fittings peaks value can now be added when text-field is empty,closed,2016-05-16,2016-05-16,FedeMPouzols,Y,shahrozahmed1,Release 3.7
16210,Add Keren fitting function,closed,2016-05-16,2016-05-16,raquelalvarezbanos,Y,tom-perkins,Release 3.7
16209,Indirect - problem reading files from the ILL,closed,2016-05-16,2016-07-22,louisemccann,N,ElliotAOram,Release 3.8
16208,Disable h5py usage on RHEL6,closed,2016-05-16,2016-05-16,FedeMPouzols,Y,martyngigg,Release 3.7
16207,Enable SpaceGroup to check if unit cell is compatible with symmetry,closed,2016-05-15,2016-05-16,FedeMPouzols,Y,MichaelWedel,Release 3.7
16206,SpaceGroup should be able to check if a unit cell is compatible with symmetry,closed,2016-05-14,2016-05-16,MichaelWedel,N,MichaelWedel,Release 3.7
16205,Enable -Wimplicit-fallthrough on clang,open,2016-05-13,2016-05-13,quantumsteve,N,quantumsteve,
16204,Expose more neutronic information to python,closed,2016-05-13,2016-05-14,quantumsteve,Y,peterfpeterson,Release 3.7
16203,Further work on Data Processor Framework,open,2016-05-13,2016-09-16,raquelalvarezbanos,N,raquelalvarezbanos,
16202,GetIPTS algorithm,closed,2016-05-13,2016-05-16,rosswhitfield,Y,peterfpeterson,Release 3.7
16201,Tabulated version of StretechedExpFT fit function,closed,2016-05-13,2016-05-25,,Y,jmborr,Release 3.8
16200,Make Kernel::V3D behave like a list in Python,closed,2016-05-13,2016-05-14,AndreiSavici,Y,MichaelWedel,Release 3.7
16199,SCD calibration issues,closed,2016-05-13,2016-08-19,VickieLynch,N,VickieLynch,Release 3.8
16198,Formulas for statistics of peaks workspace,closed,2016-05-13,2016-05-14,rosswhitfield,Y,VickieLynch,Release 3.7
16197,Use copy constructor when cloning TableColumn,closed,2016-05-13,2016-05-13,raquelalvarezbanos,Y,MattKing06,Release 3.7
16196,Log Log scaling of waterfall plots is incorrect,closed,2016-05-13,2016-05-18,mantid-roman,N,NickDraper,Release 3.7
16195,EnggGUI: preIntegFile and PreCurveFIle files not saved after EnggVaandiumCorrection,closed,2016-05-13,2017-01-16,DavidFair,N,shahrozahmed1,Temporary Holding
16194,EnggGUI: fixes and improvements for fitting plot,closed,2016-05-13,2016-05-19,shahrozahmed1,N,shahrozahmed1,Release 3.7
16193,Specialize toValue with tag dispatch.,closed,2016-05-12,2016-06-01,SimonHeybrock,Y,quantumsteve,Release 3.8
16192,Add Larmor support for adding event-based files,closed,2016-05-12,2016-05-13,MattKing06,Y,AntonPiccardoSelg,Release 3.7
16191,Unscripted Testing Mantidplot Group 1,closed,2016-05-12,2017-01-25,AntonPiccardoSelg,N,NickDraper,Release 3.9
16190,Unscripted Testing Live Data ISIS,open,2016-05-12,2016-10-14,,N,NickDraper,Temporary Holding
16189,Unscripted Testing Sample Transmission calculator,closed,2016-05-12,2017-01-25,soininen,N,NickDraper,Release 3.9
16188,Unscripted Testing ORNL Powder Diffraction,open,2016-05-12,2016-10-03,,N,NickDraper,
16187,Unscripted Testing Workspace Groups,closed,2016-05-12,2017-01-24,AntonPiccardoSelg,N,NickDraper,Release 3.9
16186,Unscripted Testing Step scan analysis,open,2016-05-12,2017-01-26,raquelalvarezbanos,N,NickDraper,Release 3.9
16185,Unscripted Testing Engineering Diffraction,open,2016-05-12,2017-01-30,gemmaguest,N,NickDraper,Release 3.9
16184,Unscripted Testing Vates,closed,2016-05-12,2017-01-24,lottiegreenwood,N,NickDraper,Release 3.9
16183,"Unscripted Testing ORNL reflectometry interfaces, REFL reduction, Refl SF Calculator, REFM reduction",open,2016-05-12,2016-10-03,,N,NickDraper,
16182,Unscripted Testing DGSPlanner,closed,2016-05-12,2017-01-26,AnthonyLim23,N,NickDraper,Release 3.9
16181,Unscripted Testing DynamicPDF,open,2016-05-12,2016-10-03,,N,NickDraper,
16180,Unscripted Testing FilterEvents,closed,2016-05-12,2017-01-25,AnthonyLim23,N,NickDraper,Release 3.9
16179,Unscripted Testing Multi dataset fitting,closed,2016-05-12,2017-01-25,AntonPiccardoSelg,N,NickDraper,Release 3.9
16178,Unscripted Testing ORNL SANS,open,2016-05-12,2016-10-03,,N,NickDraper,
16177,Unscripted Testing ORNL HFIR diffraction & 4Circle,open,2016-05-12,2016-10-03,,N,NickDraper,
16176,Unscripted Testing QECoverage,open,2016-05-12,2017-01-23,,N,NickDraper,Release 3.9
16175,Unscripted Testing ISIS SANS,closed,2016-05-12,2017-01-24,lottiegreenwood,N,NickDraper,Release 3.9
16174,Unscripted Testing TofConverter,closed,2016-05-12,2017-01-25,AnthonyLim23,N,NickDraper,Release 3.9
16173,Unscripted Testing Mantidplot Group 3,closed,2016-05-12,2017-01-25,AnthonyLim23,N,NickDraper,Release 3.9
16172,Unscripted Testing Muon,closed,2016-05-12,2017-01-26,KarlPalmen,N,NickDraper,Release 3.9
16171,Unscripted Testing Mantidplot Group 2,closed,2016-05-12,2017-01-25,AnthonyLim23,N,NickDraper,Release 3.9
16170,Unscripted Testing Mantidplot Group 4,closed,2016-05-12,2017-01-24,AntonPiccardoSelg,N,NickDraper,Release 3.9
16169,Unscripted Testing ISIS Reflectometry,closed,2016-05-12,2017-01-25,raquelalvarezbanos,N,NickDraper,Release 3.9
16168,Unscripted Testing DGSReduction,open,2016-05-12,2016-10-03,,N,NickDraper,
16167,Unscripted Testing Documentation,closed,2016-05-12,2017-01-26,raquelalvarezbanos,N,NickDraper,Release 3.9
16166,Unscripted Testing SCD event data reduction,open,2016-05-12,2017-01-23,,N,NickDraper,Release 3.9
16165,Unscripted Testing Live Data ORNL,open,2016-05-12,2016-10-03,,N,NickDraper,
16164,Unscripted Testing duplicate,closed,2016-05-12,2017-01-23,,N,NickDraper,Release 3.9
16163,Unscripted Testing ISIS Indirect interfaces,open,2016-05-12,2017-01-25,louisemccann,N,NickDraper,
16162,Enable zooming in/out of graphs in ALC interface,open,2016-05-12,2016-11-18,tom-perkins,N,tom-perkins,Release 3.10
16161,Usability fixes in ALC interface,closed,2016-05-12,2016-05-13,AntonPiccardoSelg,Y,tom-perkins,Release 3.7
16160,Export std::vector conversion from Kernel::V3D to Python,closed,2016-05-12,2016-05-14,MichaelWedel,N,MichaelWedel,Release 3.7
16159,Update OS X packaging script.,closed,2016-05-12,2016-05-12,peterfpeterson,Y,quantumsteve,Release 3.7
16158,"Fix error with ""autoscale"" option in MuonAnalysis",closed,2016-05-12,2016-05-16,AntonPiccardoSelg,Y,tom-perkins,Release 3.7
16157,"Error turning off ""Autoscale"" option in MuonAnalysis",closed,2016-05-12,2016-05-16,tom-perkins,N,tom-perkins,Release 3.7
16156,Using scoped enum for GluGeometryHandler geometry types,closed,2016-05-12,2016-05-13,KarlPalmen,Y,LamarMoore,Release 3.7
16155,Hexahedron Bounding Box Calculation Fix,closed,2016-05-12,2016-05-16,NickDraper,Y,LamarMoore,Release 3.7
16154,"Add options to the ColorBarWidget, labels and tooltips should not always be SliceViewer-centric",closed,2016-05-12,2016-08-11,FedeMPouzols,N,FedeMPouzols,Release 3.8
16153,Nexus Loader Documentation Improvements,closed,2016-05-12,2016-05-13,NickDraper,Y,KarlPalmen,Release 3.7
16152,Engg GUI: fittings peaks value cannot be added when text-field is empty,closed,2016-05-12,2016-05-16,shahrozahmed1,N,shahrozahmed1,Release 3.7
16151,Engg GUI: Vanadium curves not being plotted for north or south bank,closed,2016-05-12,2016-05-17,shahrozahmed1,N,shahrozahmed1,Release 3.7
16150,Allow adding files for LARMOR in the ISIS SANS GUI,closed,2016-05-12,2016-05-13,AntonPiccardoSelg,N,AntonPiccardoSelg,Release 3.7
16149,Simplify algorithm history comparison,closed,2016-05-11,2016-05-19,martyngigg,Y,quantumsteve,Release 3.7
16148,Adds support for rpm release numbers,closed,2016-05-11,2016-05-13,rosswhitfield,Y,peterfpeterson,Release 3.7
16147,Support for RPM release numbers,closed,2016-05-11,2016-05-13,peterfpeterson,N,peterfpeterson,Release 3.7
16146,Mantid crashes during saving of project,closed,2016-05-11,2016-07-05,samueljackson92,N,mganeva,Release 3.8
16145,ALC improvements to interface,closed,2016-05-11,2016-05-13,tom-perkins,N,tom-perkins,Release 3.8
16144,Graphs: edge padding for points on round numbers,open,2016-05-11,2016-10-14,tom-perkins,N,tom-perkins,
16143,Add slit tolerance as a property,closed,2016-05-11,2016-05-17,ricleal,Y,mdoucet,
16142,CalMuonDetectorPhases: frequency should be in MHz,closed,2016-05-11,2016-06-17,tom-perkins,N,tom-perkins,Release 3.8
16141,Assign resolution properly on bin boundaries,closed,2016-05-11,2016-05-17,ricleal,Y,mdoucet,Release 3.7
16140,Fixed error in computation of population factor.,closed,2016-05-11,2016-05-13,NickDraper,Y,mducle,Release 3.7
16139,Create a SANSLoad algorithm,open,2016-05-11,2016-10-03,AntonPiccardoSelg,N,AntonPiccardoSelg,
16138,Add <hollow-cylinder> as recognised shape in XML definitions,closed,2016-05-11,2016-05-12,mantid-roman,Y,martyngigg,Release 3.7
16137,Tidy up `TableColumn` s constructor,open,2016-05-11,2016-10-03,,N,raquelalvarezbanos,
16136,Use copy constructor when cloning a `TableColumn`,closed,2016-05-11,2016-05-13,MattKing06,N,raquelalvarezbanos,Release 3.7
16135,Invalidate common-bins-flag in EventWorkspace.,closed,2016-05-11,2016-05-17,NickDraper,Y,SimonHeybrock,Release 3.7
16134,Create a ISIS SANS User File Parser,open,2016-05-11,2016-10-03,AntonPiccardoSelg,N,AntonPiccardoSelg,
16133,"EventWorkspace does not invalidate the ""common bins flag"" when accessing X data.",closed,2016-05-11,2016-05-17,SimonHeybrock,N,SimonHeybrock,
16132,Add <hollow-cylinder> tag to list of known shapes,closed,2016-05-11,2016-05-12,martyngigg,N,martyngigg,Release 3.7
16131,"Tomography GUI improvements in ""ROI"" tab for color maps",closed,2016-05-10,2016-05-12,tom-perkins,Y,FedeMPouzols,Release 3.7
16130,Fix coverity warnings in Convolution function,closed,2016-05-10,2016-05-11,quantumsteve,Y,jmborr,Release 3.7
16129,Remove Qt3Support Warnings in all other files.,closed,2016-05-10,2016-10-03,,N,quantumsteve,Release 3.8
16128,Remove Qt3Support Warnings in ApplicationWindow.cpp,closed,2016-05-10,2016-06-27,,N,quantumsteve,Release 3.8
16127,Fix coverity warnings in Convolution function,closed,2016-05-10,2016-05-11,jmborr,N,jmborr,Release 3.7
16126,Refactor SortHKL so that resolution limits are calculated once,open,2016-05-10,2016-10-03,MichaelWedel,N,MichaelWedel,
16125,Get FindNumpy working with python3,closed,2016-05-10,2016-05-23,martyngigg,Y,rosswhitfield,Release 3.8
16124,Document LoadMuonNexus v1 with some tables,closed,2016-05-10,2016-05-12,NickDraper,Y,tom-perkins,Release 3.7
16123,Allow log levels to match the lowest of all filter channels,closed,2016-05-10,2016-05-13,FedeMPouzols,Y,NickDraper,Release 3.7
16122,Updates to Fitting concept page,closed,2016-05-10,2016-05-13,NickDraper,Y,Anders-Markvardsen,Release 3.7
16121,SaveAscii2 assumes that the X uncertainties are identical for all spectra,open,2016-05-10,2016-09-16,SimonHeybrock,N,SimonHeybrock,
16120,SaveAscii2 assumes that workspaces without common bins store histogram data,open,2016-05-10,2016-10-03,,N,SimonHeybrock,
16119,TOFSANSResolution does not deal with uncertainty of the last bin edge?,closed,2016-05-10,2016-05-17,mdoucet,N,SimonHeybrock,
16118,"Umbrella: Quirks, questions, and ToDos during Histogram refactoring",open,2016-05-10,2016-08-11,SimonHeybrock,N,SimonHeybrock,
16117,Scale sets up broken Dx?,open,2016-05-10,2016-05-10,AntonPiccardoSelg,N,SimonHeybrock,
16116,Setting _VARIADIC_MAX has no effect,closed,2016-05-09,2016-05-11,peterfpeterson,Y,quantumsteve,Release 3.7
16115,DynamicPDF: fix coverity warning in DPDFInputDataControl,closed,2016-05-09,2016-05-10,AndreiSavici,Y,jmborr,Release 3.7
16114,Fix Coverity issues #1355157 and #1355158. ,closed,2016-05-09,2016-05-10,FedeMPouzols,Y,quantumsteve,Release 3.7
16113,Remove gmock 1.6.0,closed,2016-05-09,2016-05-10,rosswhitfield,Y,peterfpeterson,Release 3.7
16112,DynamicPDF: fix coverity warning in DPDFInputDataControl,closed,2016-05-09,2016-05-10,jmborr,N,jmborr,Release 3.7
